"YEAR","MONTH","DATE","SITE","Site Name","PLOT","REP","TREAT","FLOW_TUSS","FLOW_TILL","SITE_COD","TOY","TUSS PER PLOT","Include in grand avg.","Comments"
2005,6,2005-06-14,4,No Name Creek,,2,000007,#N/A,n.d.,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2005,6,2005-06-14,4,No Name Creek,,3,000007,#N/A,n.d.,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2005,6,2005-06-14,4,No Name Creek,,4,000007,#N/A,n.d.,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2005,6,2005-06-14,4,No Name Creek,,5,000007,#N/A,n.d.,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2005,6,2005-06-14,4,No Name Creek,W,6,000007,#N/A,n.d.,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2005,6,2005-06-14,52,Kanuti,S,1,000007,#N/A,n.d.,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2005,6,2005-06-14,52,Kanuti,,2,000007,#N/A,n.d.,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2005,6,2005-06-14,52,Kanuti,,3,000007,#N/A,n.d.,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2005,6,2005-06-14,52,Kanuti,,4,000007,#N/A,n.d.,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2005,6,2005-06-14,52,Kanuti,,5,000007,#N/A,n.d.,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2005,6,2005-06-14,52,Kanuti,N,6,000007,#N/A,n.d.,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2005,6,2005-06-14,54,Gobbler's Knob,S,1,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,54,Gobbler's Knob,,2,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,54,Gobbler's Knob,,3,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,54,Gobbler's Knob,,4,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,54,Gobbler's Knob,,5,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,54,Gobbler's Knob,N,6,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,56,Grayling Lake,S,1,000007,#N/A,6,#N/A,4,#N/A,Y,
2005,6,2005-06-14,56,Grayling Lake,,2,000007,#N/A,6,#N/A,4,#N/A,Y,
2005,6,2005-06-14,56,Grayling Lake,,3,000007,#N/A,2,#N/A,4,#N/A,Y,
2005,6,2005-06-14,56,Grayling Lake,,4,000007,#N/A,10,#N/A,4,#N/A,Y,
2005,6,2005-06-14,56,Grayling Lake,,5,000007,#N/A,18,#N/A,4,#N/A,Y,
2005,6,2005-06-14,56,Grayling Lake,N,6,000007,#N/A,5,#N/A,4,#N/A,Y,
2005,6,2005-06-14,57,Mac's Lake,S,1,000007,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-14,57,Mac's Lake,,2,000007,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-14,57,Mac's Lake,,3,000007,#N/A,3,#N/A,4,#N/A,Y,
2005,6,2005-06-14,57,Mac's Lake,,4,000007,#N/A,2,#N/A,4,#N/A,Y,
2005,6,2005-06-14,57,Mac's Lake,,5,000007,#N/A,3,#N/A,4,#N/A,Y,
2005,6,2005-06-14,57,Mac's Lake,N,6,000007,#N/A,3,#N/A,4,#N/A,Y,
2005,6,2005-06-14,58,Coldfoot,S,1,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,58,Coldfoot,,2,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,58,Coldfoot,,3,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,58,Coldfoot,,4,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,58,Coldfoot,,5,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,58,Coldfoot,N,6,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,59,Wiseman,S,1,000007,#N/A,n.d.,#N/A,4,#N/A,Y,
2005,6,2005-06-14,59,Wiseman,,2,000007,#N/A,n.d.,#N/A,4,#N/A,Y,
2005,6,2005-06-14,59,Wiseman,,3,000007,#N/A,n.d.,#N/A,4,#N/A,Y,
2005,6,2005-06-14,59,Wiseman,,4,000007,#N/A,n.d.,#N/A,4,#N/A,Y,
2005,6,2005-06-14,59,Wiseman,,5,000007,#N/A,n.d.,#N/A,4,#N/A,Y,
2005,6,2005-06-14,59,Wiseman,N,6,000007,#N/A,n.d.,#N/A,4,#N/A,Y,
2005,6,2005-06-14,63,Snowden Mtn.,S,1,000007,#N/A,6,#N/A,4,#N/A,Y,
2005,6,2005-06-14,63,Snowden Mtn.,,2,000007,#N/A,15,#N/A,4,#N/A,Y,
2005,6,2005-06-14,63,Snowden Mtn.,,3,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,63,Snowden Mtn.,,4,000007,#N/A,12,#N/A,4,#N/A,Y,
2005,6,2005-06-14,63,Snowden Mtn.,,5,000007,#N/A,25,#N/A,4,#N/A,Y,
2005,6,2005-06-14,63,Snowden Mtn.,N,6,000007,#N/A,11,#N/A,4,#N/A,Y,
2005,6,2005-06-14,64,Timberline,E,1,000007,#N/A,13,#N/A,4,#N/A,Y,
2005,6,2005-06-14,64,Timberline,,2,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,64,Timberline,,3,000007,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-14,64,Timberline,,4,000007,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-14,64,Timberline,,5,000007,#N/A,23,#N/A,4,#N/A,Y,
2005,6,2005-06-14,64,Timberline,W,6,000007,#N/A,5,#N/A,4,#N/A,Y,
2005,6,2005-06-14,65,Chandalar,S,1,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,65,Chandalar,,2,000007,#N/A,13,#N/A,4,#N/A,Y,
2005,6,2005-06-14,65,Chandalar,,3,000007,#N/A,33,#N/A,4,#N/A,Y,
2005,6,2005-06-14,65,Chandalar,,4,000007,#N/A,3,#N/A,4,#N/A,Y,
2005,6,2005-06-14,65,Chandalar,,5,000007,#N/A,23,#N/A,4,#N/A,Y,
2005,6,2005-06-14,65,Chandalar,N,6,000007,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-14,66,Atigun Camp,S,1,000007,#N/A,8,#N/A,4,#N/A,Y,
2005,6,2005-06-14,66,Atigun Camp,,2,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,66,Atigun Camp,,3,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,66,Atigun Camp,,4,000007,#N/A,3,#N/A,4,#N/A,Y,
2005,6,2005-06-14,66,Atigun Camp,,5,000007,#N/A,12,#N/A,4,#N/A,Y,
2005,6,2005-06-14,66,Atigun Camp,N,6,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,67,Pump 4,S,1,000007,#N/A,4,#N/A,4,#N/A,Y,
2005,6,2005-06-14,67,Pump 4,,2,000007,#N/A,3,#N/A,4,#N/A,Y,
2005,6,2005-06-14,67,Pump 4,,3,000007,#N/A,6,#N/A,4,#N/A,Y,
2005,6,2005-06-14,67,Pump 4,,4,000007,#N/A,5,#N/A,4,#N/A,Y,
2005,6,2005-06-14,67,Pump 4,,5,000007,#N/A,7,#N/A,4,#N/A,Y,
2005,6,2005-06-14,67,Pump 4,N,6,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,6,Galbraith,S,1,000007,#N/A,13,#N/A,4,#N/A,Y,
2005,6,2005-06-14,6,Galbraith,,2,000007,#N/A,21,#N/A,4,#N/A,Y,
2005,6,2005-06-14,6,Galbraith,,3,000007,#N/A,26,#N/A,4,#N/A,Y,
2005,6,2005-06-14,6,Galbraith,,4,000007,#N/A,19,#N/A,4,#N/A,Y,
2005,6,2005-06-14,6,Galbraith,,5,000007,#N/A,7,#N/A,4,#N/A,Y,
2005,6,2005-06-14,6,Galbraith,,6,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,6,Galbraith,,7,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,6,Galbraith,,8,000007,#N/A,11,#N/A,4,#N/A,Y,
2005,6,2005-06-14,6,Galbraith,,9,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-14,6,Galbraith,N,10,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,68,Kuparuk River,E,1,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,68,Kuparuk River,,2,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,68,Kuparuk River,,3,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,68,Kuparuk River,,4,000007,#N/A,2,#N/A,4,#N/A,Y,
2005,6,2005-06-18,68,Kuparuk River,,5,000007,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-18,68,Kuparuk River,,6,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,68,Kuparuk River,,7,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,68,Kuparuk River,,8,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,68,Kuparuk River,,9,000007,#N/A,3,#N/A,4,#N/A,Y,
2005,6,2005-06-18,68,Kuparuk River,W,10,000007,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-18,7,MS117,E,1,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,7,MS117,,2,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,7,MS117,,3,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,7,MS117,,4,000007,#N/A,6,#N/A,4,#N/A,Y,
2005,6,2005-06-18,7,MS117,,5,000007,#N/A,5,#N/A,4,#N/A,Y,
2005,6,2005-06-18,7,MS117,,6,000007,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-18,7,MS117,,7,000007,#N/A,10,#N/A,4,#N/A,Y,
2005,6,2005-06-18,7,MS117,,8,000007,#N/A,12,#N/A,4,#N/A,Y,
2005,6,2005-06-18,7,MS117,,9,000007,#N/A,8,#N/A,4,#N/A,Y,
2005,6,2005-06-18,7,MS117,W,10,000007,#N/A,2,#N/A,4,#N/A,Y,
2005,6,2005-06-18,69,Dust Site #1,E,1,000007,#N/A,8,#N/A,4,#N/A,Y,
2005,6,2005-06-18,69,Dust Site #1,,2,000007,#N/A,7,#N/A,4,#N/A,Y,
2005,6,2005-06-18,69,Dust Site #1,,3,000007,#N/A,5,#N/A,4,#N/A,Y,
2005,6,2005-06-18,69,Dust Site #1,,4,000007,#N/A,9,#N/A,4,#N/A,Y,
2005,6,2005-06-18,69,Dust Site #1,,5,000007,#N/A,2,#N/A,4,#N/A,Y,
2005,6,2005-06-18,69,Dust Site #1,W,6,000007,#N/A,7,#N/A,4,#N/A,Y,
2005,6,2005-06-18,9,MS119 dry,S,1,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,9,MS119 dry,,2,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,9,MS119 dry,,3,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,9,MS119 dry,,4,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,9,MS119 dry,,5,000007,#N/A,2,#N/A,4,#N/A,Y,
2005,6,2005-06-18,9,MS119 dry,N,6,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,73,MS 121,S,1,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,73,MS 121,,2,000007,#N/A,2,#N/A,4,#N/A,Y,
2005,6,2005-06-18,73,MS 121,,3,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,73,MS 121,,4,000007,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-18,73,MS 121,,5,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,73,MS 121,N,6,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,1,0,333000,#N/A,4,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,1,1,333300,#N/A,3,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,1,2,003000,#N/A,2,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,1,3,000300,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,1,4,000001,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,1,5,030000,#N/A,4,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,1,6,330000,#N/A,2,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,1,7,033000,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,1,8,300000,#N/A,6,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,1,9,303000,#N/A,2,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,2,0,303000,#N/A,4,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,2,1,000001,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,2,2,300000,#N/A,5,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,2,3,003000,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,2,4,333300,#N/A,6,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,2,5,000300,#N/A,3,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,2,6,030000,#N/A,3,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,2,7,033000,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,2,8,333000,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,2,9,330000,#N/A,6,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,3,0,303000,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,3,1,333000,#N/A,2,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,3,2,033000,#N/A,2,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,3,3,003000,#N/A,6,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,3,4,000300,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,3,5,333300,#N/A,5,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,3,6,033000,#N/A,2,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,3,7,000001,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,3,8,030000,#N/A,3,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,3,9,300000,#N/A,3,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,4,0,000300,#N/A,3,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,4,1,300000,#N/A,13,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,4,2,000001,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,4,3,030000,#N/A,4,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,4,4,003000,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,4,5,333300,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,4,6,033000,#N/A,4,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,4,7,303000,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,4,8,330000,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-18,15,Toolik '78,4,9,333000,#N/A,3,#N/A,4,#N/A,Y,
2005,6,2005-06-25,74,Sag River,S,1,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-25,74,Sag River,,2,000007,#N/A,0,#N/A,4,#N/A,Y,
2005,6,2005-06-25,74,Sag River,,3,000007,#N/A,4,#N/A,4,#N/A,Y,
2005,6,2005-06-25,74,Sag River,,4,000007,#N/A,2,#N/A,4,#N/A,Y,
2005,6,2005-06-25,74,Sag River,,5,000007,#N/A,12,#N/A,4,#N/A,Y,
2005,6,2005-06-25,74,Sag River,N,6,000007,#N/A,5,#N/A,4,#N/A,Y,
2005,6,2005-06-25,10,Happy Valley,E,1,000007,#N/A,2,#N/A,4,#N/A,Y,
2005,6,2005-06-25,10,Happy Valley,,2,000007,#N/A,2,#N/A,4,#N/A,Y,
2005,6,2005-06-25,10,Happy Valley,,3,000007,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-25,10,Happy Valley,,4,000007,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-25,10,Happy Valley,,5,000007,#N/A,2,#N/A,4,#N/A,Y,
2005,6,2005-06-25,10,Happy Valley,W,6,000007,#N/A,1,#N/A,4,#N/A,Y,
2005,6,2005-06-25,75,Sagwon,E,1,000007,#N/A,n.d.,#N/A,4,#N/A,Y,
2005,6,2005-06-25,75,Sagwon,,2,000007,#N/A,n.d.,#N/A,4,#N/A,Y,
2005,6,2005-06-25,75,Sagwon,,3,000007,#N/A,n.d.,#N/A,4,#N/A,Y,
2005,6,2005-06-25,75,Sagwon,,4,000007,#N/A,n.d.,#N/A,4,#N/A,Y,
2005,6,2005-06-25,75,Sagwon,,5,000007,#N/A,n.d.,#N/A,4,#N/A,Y,
2005,6,2005-06-25,75,Sagwon,W,6,000007,#N/A,n.d.,#N/A,4,#N/A,Y,
2005,6,2005-06-25,11,MS127,S,1,000007,#N/A,5,#N/A,4,#N/A,Y,
2005,6,2005-06-25,11,MS127,,2,000007,#N/A,11,#N/A,4,#N/A,Y,
2005,6,2005-06-25,11,MS127,,3,000007,#N/A,9,#N/A,4,#N/A,Y,
2005,6,2005-06-25,11,MS127,,4,000007,#N/A,5,#N/A,4,#N/A,Y,
2005,6,2005-06-25,11,MS127,,5,000007,#N/A,6,#N/A,4,#N/A,Y,
2005,6,2005-06-25,11,MS127,N,6,000007,#N/A,1,#N/A,4,#N/A,Y,
2006,6,2006-06-07,4,No Name Creek,E,1,000007,#N/A,159,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2006,6,2006-06-07,4,No Name Creek,,2,000007,#N/A,119,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2006,6,2006-06-07,4,No Name Creek,,3,000007,#N/A,44,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2006,6,2006-06-07,4,No Name Creek,,4,000007,#N/A,127,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2006,6,2006-06-07,4,No Name Creek,,5,000007,#N/A,262,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2006,6,2006-06-07,4,No Name Creek,W,6,000007,#N/A,225,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2006,6,2006-06-07,52,Kanuti,S,1,000007,#N/A,29,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2006,6,2006-06-07,52,Kanuti,,2,000007,#N/A,20,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2006,6,2006-06-07,52,Kanuti,,3,000007,#N/A,61,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2006,6,2006-06-07,52,Kanuti,,4,000007,#N/A,124,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2006,6,2006-06-07,52,Kanuti,,5,000007,#N/A,95,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2006,6,2006-06-07,52,Kanuti,N,6,000007,#N/A,76,#N/A,4,#N/A,Y,All burnt in fires from 2004.
2006,6,2006-06-07,54,Gobbler's Knob,S,1,000007,#N/A,3,#N/A,4,#N/A,Y,
2006,6,2006-06-07,54,Gobbler's Knob,,2,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-07,54,Gobbler's Knob,,3,000007,#N/A,2,#N/A,4,#N/A,Y,
2006,6,2006-06-07,54,Gobbler's Knob,,4,000007,#N/A,4,#N/A,4,#N/A,Y,
2006,6,2006-06-07,54,Gobbler's Knob,,5,000007,#N/A,4,#N/A,4,#N/A,Y,
2006,6,2006-06-07,54,Gobbler's Knob,N,6,000007,#N/A,20,#N/A,4,#N/A,Y,
2006,6,2006-06-07,56,Grayling Lake,S,1,000007,#N/A,1,#N/A,4,#N/A,Y,
2006,6,2006-06-07,56,Grayling Lake,,2,000007,#N/A,5,#N/A,4,#N/A,Y,
2006,6,2006-06-07,56,Grayling Lake,,3,000007,#N/A,1,#N/A,4,#N/A,Y,
2006,6,2006-06-07,56,Grayling Lake,,4,000007,#N/A,3,#N/A,4,#N/A,Y,
2006,6,2006-06-07,56,Grayling Lake,,5,000007,#N/A,6,#N/A,4,#N/A,Y,
2006,6,2006-06-07,56,Grayling Lake,N,6,000007,#N/A,1,#N/A,4,#N/A,Y,
2006,6,2006-06-07,57,Mac's Lake,S,1,000007,#N/A,10,#N/A,4,#N/A,Y,
2006,6,2006-06-07,57,Mac's Lake,,2,000007,#N/A,2,#N/A,4,#N/A,Y,
2006,6,2006-06-07,57,Mac's Lake,,3,000007,#N/A,15,#N/A,4,#N/A,Y,
2006,6,2006-06-07,57,Mac's Lake,,4,000007,#N/A,18,#N/A,4,#N/A,Y,
2006,6,2006-06-07,57,Mac's Lake,,5,000007,#N/A,19,#N/A,4,#N/A,Y,
2006,6,2006-06-07,57,Mac's Lake,N,6,000007,#N/A,19,#N/A,4,#N/A,Y,
2006,6,2006-06-07,58,Coldfoot,S,1,000007,#N/A,3,#N/A,4,#N/A,Y,
2006,6,2006-06-07,58,Coldfoot,,2,000007,#N/A,9,#N/A,4,#N/A,Y,
2006,6,2006-06-07,58,Coldfoot,,3,000007,#N/A,3,#N/A,4,#N/A,Y,
2006,6,2006-06-07,58,Coldfoot,,4,000007,#N/A,1,#N/A,4,#N/A,Y,
2006,6,2006-06-07,58,Coldfoot,,5,000007,#N/A,6,#N/A,4,#N/A,Y,
2006,6,2006-06-07,58,Coldfoot,N,6,000007,#N/A,6,#N/A,4,#N/A,Y,
2006,6,2006-06-07,59,Wiseman,S,1,000007,#N/A,n.d.,#N/A,4,#N/A,Y,
2006,6,2006-06-07,59,Wiseman,,2,000007,#N/A,n.d.,#N/A,4,#N/A,Y,
2006,6,2006-06-07,59,Wiseman,,3,000007,#N/A,n.d.,#N/A,4,#N/A,Y,
2006,6,2006-06-07,59,Wiseman,,4,000007,#N/A,n.d.,#N/A,4,#N/A,Y,
2006,6,2006-06-07,59,Wiseman,,5,000007,#N/A,n.d.,#N/A,4,#N/A,Y,
2006,6,2006-06-07,59,Wiseman,N,6,000007,#N/A,n.d.,#N/A,4,#N/A,Y,
2006,6,2006-06-07,63,Snowden Mtn.,S,1,000007,#N/A,4,#N/A,4,#N/A,Y,
2006,6,2006-06-07,63,Snowden Mtn.,,2,000007,#N/A,11,#N/A,4,#N/A,Y,
2006,6,2006-06-07,63,Snowden Mtn.,,3,000007,#N/A,2,#N/A,4,#N/A,Y,
2006,6,2006-06-07,63,Snowden Mtn.,,4,000007,#N/A,7,#N/A,4,#N/A,Y,
2006,6,2006-06-07,63,Snowden Mtn.,,5,000007,#N/A,5,#N/A,4,#N/A,Y,
2006,6,2006-06-07,63,Snowden Mtn.,N,6,000007,#N/A,4,#N/A,4,#N/A,Y,
2006,6,2006-06-07,64,Timberline,E,1,000007,#N/A,7,#N/A,4,#N/A,Y,
2006,6,2006-06-07,64,Timberline,,2,000007,#N/A,6,#N/A,4,#N/A,Y,
2006,6,2006-06-07,64,Timberline,,3,000007,#N/A,2,#N/A,4,#N/A,Y,
2006,6,2006-06-07,64,Timberline,,4,000007,#N/A,7,#N/A,4,#N/A,Y,
2006,6,2006-06-07,64,Timberline,,5,000007,#N/A,5,#N/A,4,#N/A,Y,
2006,6,2006-06-07,64,Timberline,W,6,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-07,65,Chandalar,S,1,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-07,65,Chandalar,,2,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-07,65,Chandalar,,3,000007,#N/A,1,#N/A,4,#N/A,Y,
2006,6,2006-06-07,65,Chandalar,,4,000007,#N/A,1,#N/A,4,#N/A,Y,
2006,6,2006-06-07,65,Chandalar,,5,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-07,65,Chandalar,N,6,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-09,7,MS117,E,1,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-09,7,MS117,,2,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-09,7,MS117,,3,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-09,7,MS117,,4,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-09,7,MS117,,5,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-09,7,MS117,,6,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-09,7,MS117,,7,000007,#N/A,1,#N/A,4,#N/A,Y,
2006,6,2006-06-09,7,MS117,,8,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-09,7,MS117,,9,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-09,7,MS117,W,10,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-11,66,Atigun Camp,S,1,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-11,66,Atigun Camp,,2,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-11,66,Atigun Camp,,3,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-11,66,Atigun Camp,,4,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-11,66,Atigun Camp,,5,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-11,66,Atigun Camp,N,6,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-11,67,Pump 4,S,1,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-11,67,Pump 4,,2,000007,#N/A,2,#N/A,4,#N/A,Y,
2006,6,2006-06-11,67,Pump 4,,3,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-11,67,Pump 4,,4,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-11,67,Pump 4,,5,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-11,67,Pump 4,N,6,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-11,6,Galbraith,S,1,000007,#N/A,9,#N/A,4,#N/A,Y,
2006,6,2006-06-11,6,Galbraith,,2,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-11,6,Galbraith,,3,000007,#N/A,2,#N/A,4,#N/A,Y,
2006,6,2006-06-11,6,Galbraith,,4,000007,#N/A,0,#N/A,4,#N/A,Y,
2006,6,2006-06-11,6,Galbraith,,5,000007,#N/A,0,#N/A,4,#N/A,Y,
